Earth	1.016043	0.000000	0.000000	Sun	0.000000	0.000000	0.000000
Earth	1.001761	0.168117	0.000000	Sun	0.000000	0.000000	0.000000
Earth	0.959294	0.331495	0.000000	Sun	0.000000	0.000000	0.000000
Earth	0.889775	0.485511	0.000000	Sun	0.000000	0.000000	0.000000
Earth	0.795070	0.625767	0.000000	Sun	0.000001	0.000000	0.000000
Earth	0.677740	0.748197	0.000000	Sun	0.000001	0.000000	0.000000
Earth	0.541001	0.849173	0.000000	Sun	0.000001	0.000001	0.000000
Earth	0.388651	0.925611	0.000000	Sun	0.000002	0.000001	0.000000
Earth	0.224996	0.975069	0.000000	Sun	0.000002	0.000001	0.000000
Earth	0.054742	0.995837	0.000000	Sun	0.000003	0.000002	0.000000
Earth	-0.117115	0.987014	0.000000	Sun	0.000003	0.000002	0.000000
Earth	-0.285435	0.948566	0.000000	Sun	0.000004	0.000003	0.000000
Earth	-0.445077	0.881363	0.000000	Sun	0.000004	0.000003	0.000000
Earth	-0.591072	0.787186	0.000000	Sun	0.000005	0.000004	0.000000
Earth	-0.718790	0.668704	0.000000	Sun	0.000005	0.000005	0.000000
Earth	-0.824110	0.529414	0.000000	Sun	0.000006	0.000006	0.000000
Earth	-0.903582	0.373542	0.000000	Sun	0.000006	0.000007	0.000000
Earth	-0.954564	0.205911	0.000000	Sun	0.000006	0.000008	0.000000
Earth	-0.975342	0.031780	0.000000	Sun	0.000006	0.000009	0.000000
Earth	-0.965198	-0.143345	0.000000	Sun	0.000006	0.000010	0.000000
Earth	-0.924448	-0.313915	0.000000	Sun	0.000006	0.000011	0.000000
Earth	-0.854431	-0.474538	0.000000	Sun	0.000006	0.000012	0.000000
Earth	-0.757452	-0.620180	0.000000	Sun	0.000005	0.000013	0.000000
Earth	-0.636686	-0.746342	0.000000	Sun	0.000005	0.000014	0.000000
Earth	-0.496050	-0.849210	0.000000	Sun	0.000005	0.000015	0.000000
Earth	-0.340047	-0.925770	0.000000	Sun	0.000004	0.000015	0.000000
Earth	-0.173597	-0.973890	0.000000	Sun	0.000004	0.000016	0.000000
Earth	-0.001859	-0.992361	0.000000	Sun	0.000003	0.000017	0.000000
Earth	0.169938	-0.980901	0.000000	Sun	0.000003	0.000017	0.000000
Earth	0.336660	-0.940134	0.000000	Sun	0.000002	0.000018	0.000000
Earth	0.493418	-0.871535	0.000000	Sun	0.000002	0.000018	0.000000
Earth	0.635696	-0.777358	0.000000	Sun	0.000001	0.000018	0.000000
Earth	0.759467	-0.660547	0.000000	Sun	0.000001	0.000018	0.000000
Earth	0.861277	-0.524638	0.000000	Sun	0.000000	0.000018	0.000000
Earth	0.938328	-0.373649	0.000000	Sun	0.000000	0.000018	0.000000
Earth	0.988521	-0.211969	0.000000	Sun	0.000000	0.000018	0.000000
Earth	1.010505	-0.044246	0.000000	Sun	0.000000	0.000018	0.000000
Earth	1.003694	0.124731	0.000000	Sun	0.000000	0.000018	0.000000
Earth	0.968279	0.290144	0.000000	Sun	0.000000	0.000018	0.000000
Earth	0.905221	0.447262	0.000000	Sun	0.000000	0.000018	0.000000
Earth	0.816238	0.591555	0.000000	Sun	0.000001	0.000019	0.000000
Earth	0.703769	0.718809	0.000000	Sun	0.000001	0.000019	0.000000
Earth	0.570929	0.825232	0.000000	Sun	0.000001	0.000019	0.000000
Earth	0.421446	0.907566	0.000000	Sun	0.000002	0.000019	0.000000
Earth	0.259580	0.963187	0.000000	Sun	0.000002	0.000019	0.000000
Earth	0.090026	0.990198	0.000000	Sun	0.000003	0.000020	0.000000
Earth	-0.082205	0.987512	0.000000	Sun	0.000003	0.000020	0.000000
Earth	-0.251922	0.954914	0.000000	Sun	0.000004	0.000021	0.000000
Earth	-0.413908	0.893103	0.000000	Sun	0.000004	0.000022	0.000000
Earth	-0.563084	0.803707	0.000000	Sun	0.000005	0.000023	0.000000
Earth	-0.694682	0.689262	0.000000	Sun	0.000005	0.000023	0.000000
Earth	-0.804423	0.553161	0.000000	Sun	0.000005	0.000024	0.000000
Earth	-0.888679	0.399561	0.000000	Sun	0.000006	0.000025	0.000000
Earth	-0.944623	0.233252	0.000000	Sun	0.000006	0.000026	0.000000
Earth	-0.970351	0.059500	0.000000	Sun	0.000006	0.000027	0.000000
Earth	-0.964964	-0.116146	0.000000	Sun	0.000006	0.000028	0.000000
Earth	-0.928616	-0.288053	0.000000	Sun	0.000006	0.000029	0.000000
Earth	-0.862504	-0.450718	0.000000	Sun	0.000006	0.000030	0.000000
Earth	-0.768824	-0.598969	0.000000	Sun	0.000005	0.000031	0.000000
Earth	-0.650678	-0.728153	0.000000	Sun	0.000005	0.000032	0.000000
Earth	-0.511947	-0.834297	0.000000	Sun	0.000005	0.000033	0.000000
Earth	-0.357132	-0.914228	0.000000	Sun	0.000004	0.000034	0.000000
Earth	-0.191186	-0.965668	0.000000	Sun	0.000004	0.000034	0.000000
Earth	-0.019333	-0.987277	0.000000	Sun	0.000003	0.000035	0.000000
Earth	0.153115	-0.978668	0.000000	Sun	0.000003	0.000035	0.000000
Earth	0.320921	-0.940381	0.000000	Sun	0.000002	0.000036	0.000000
Earth	0.479088	-0.873838	0.000000	Sun	0.000002	0.000036	0.000000
Earth	0.622986	-0.781267	0.000000	Sun	0.000001	0.000036	0.000000
Earth	0.748478	-0.665612	0.000000	Sun	0.000001	0.000037	0.000000
Earth	0.852011	-0.530428	0.000000	Sun	0.000000	0.000037	0.000000
Earth	0.930694	-0.379776	0.000000	Sun	0.000000	0.000037	0.000000
Earth	0.982358	-0.218103	0.000000	Sun	0.000000	0.000037	0.000000
Earth	1.005595	-0.050123	0.000000	Sun	0.000000	0.000037	0.000000
Earth	0.999782	0.119299	0.000000	Sun	0.000000	0.000037	0.000000
Earth	0.965089	0.285265	0.000000	Sun	0.000000	0.000037	0.000000
Earth	0.902478	0.442969	0.000000	Sun	0.000000	0.000037	0.000000
Earth	0.813684	0.587806	0.000000	Sun	0.000001	0.000037	0.000000
Earth	0.701178	0.715495	0.000000	Sun	0.000001	0.000037	0.000000
Earth	0.568121	0.822190	0.000000	Sun	0.000001	0.000037	0.000000
Earth	0.418298	0.904589	0.000000	Sun	0.000002	0.000037	0.000000
Earth	0.256035	0.960038	0.000000	Sun	0.000002	0.000038	0.000000
Earth	0.086099	0.986629	0.000000	Sun	0.000003	0.000038	0.000000
Earth	-0.086428	0.983279	0.000000	Sun	0.000003	0.000039	0.000000
Earth	-0.256281	0.949795	0.000000	Sun	0.000004	0.000039	0.000000
Earth	-0.418178	0.886915	0.000000	Sun	0.000004	0.000040	0.000000
Earth	-0.566982	0.796322	0.000000	Sun	0.000005	0.000041	0.000000
Earth	-0.697880	0.680622	0.000000	Sun	0.000005	0.000042	0.000000
Earth	-0.806564	0.543289	0.000000	Sun	0.000005	0.000043	0.000000
Earth	-0.889396	0.388569	0.000000	Sun	0.000006	0.000044	0.000000
Earth	-0.943560	0.221346	0.000000	Sun	0.000006	0.000045	0.000000
Earth	-0.967184	0.046978	0.000000	Sun	0.000006	0.000046	0.000000
Earth	-0.959427	-0.128900	0.000000	Sun	0.000006	0.000047	0.000000
Earth	-0.920515	-0.300578	0.000000	Sun	0.000006	0.000048	0.000000
Earth	-0.851742	-0.462495	0.000000	Sun	0.000006	0.000049	0.000000
Earth	-0.755412	-0.609440	0.000000	Sun	0.000005	0.000050	0.000000
Earth	-0.634747	-0.736745	0.000000	Sun	0.000005	0.000051	0.000000
Earth	-0.493750	-0.840447	0.000000	Sun	0.000005	0.000051	0.000000
Earth	-0.337047	-0.917410	0.000000	Sun	0.000004	0.000052	0.000000
Earth	-0.169707	-0.965421	0.000000	Sun	0.000004	0.000053	0.000000
Earth	0.002944	-0.983227	0.000000	Sun	0.000003	0.000053	0.000000
Earth	0.175507	-0.970550	0.000000	Sun	0.000003	0.000054	0.000000
Earth	0.342680	-0.928059	0.000000	Sun	0.000002	0.000054	0.000000
Earth	0.499424	-0.857318	0.000000	Sun	0.000002	0.000054	0.000000
Earth	0.641098	-0.760704	0.000000	Sun	0.000001	0.000055	0.000000
Earth	0.763579	-0.641312	0.000000	Sun	0.000001	0.000055	0.000000
Earth	0.863356	-0.502854	0.000000	Sun	0.000000	0.000055	0.000000
Earth	0.937613	-0.349533	0.000000	Sun	0.000000	0.000055	0.000000
Earth	0.984279	-0.185929	0.000000	Sun	0.000000	0.000055	0.000000
Earth	1.002070	-0.016876	0.000000	Sun	0.000000	0.000055	0.000000
Earth	0.990510	0.152665	0.000000	Sun	0.000000	0.000055	0.000000
Earth	0.949939	0.317726	0.000000	Sun	0.000000	0.000055	0.000000
Earth	0.881502	0.473456	0.000000	Sun	0.000000	0.000055	0.000000
Earth	0.787127	0.615239	0.000000	Sun	0.000001	0.000055	0.000000
Earth	0.669487	0.738819	0.000000	Sun	0.000001	0.000055	0.000000
Earth	0.531943	0.840409	0.000000	Sun	0.000001	0.000055	0.000000
Earth	0.378476	0.916806	0.000000	Sun	0.000002	0.000056	0.000000
Earth	0.213593	0.965497	0.000000	Sun	0.000002	0.000056	0.000000
Earth	0.042220	0.984747	0.000000	Sun	0.000003	0.000057	0.000000
Earth	-0.130430	0.973683	0.000000	Sun	0.000003	0.000057	0.000000
Earth	-0.299000	0.932351	0.000000	Sun	0.000004	0.000058	0.000000
Earth	-0.458160	0.861752	0.000000	Sun	0.000004	0.000058	0.000000
Earth	-0.602773	0.763848	0.000000	Sun	0.000005	0.000059	0.000000
Earth	-0.728088	0.641528	0.000000	Sun	0.000005	0.000060	0.000000
Earth	-0.829910	0.498539	0.000000	Sun	0.000006	0.000061	0.000000
Earth	-0.904775	0.339383	0.000000	Sun	0.000006	0.000062	0.000000
Earth	-0.950093	0.169166	0.000000	Sun	0.000006	0.000063	0.000000
Earth	-0.964266	-0.006577	0.000000	Sun	0.000006	0.000064	0.000000
Earth	-0.946759	-0.182089	0.000000	Sun	0.000006	0.000065	0.000000
Earth	-0.898134	-0.351602	0.000000	Sun	0.000006	0.000066	0.000000
Earth	-0.820027	-0.509562	0.000000	Sun	0.000006	0.000067	0.000000
Earth	-0.715081	-0.650834	0.000000	Sun	0.000005	0.000068	0.000000
Earth	-0.586836	-0.770894	0.000000	Sun	0.000005	0.000069	0.000000
Earth	-0.439585	-0.865979	0.000000	Sun	0.000004	0.000070	0.000000
Earth	-0.278196	-0.933210	0.000000	Sun	0.000004	0.000070	0.000000
Earth	-0.107931	-0.970667	0.000000	Sun	0.000003	0.000071	0.000000
Earth	0.065750	-0.977421	0.000000	Sun	0.000003	0.000072	0.000000
Earth	0.237371	-0.953540	0.000000	Sun	0.000002	0.000072	0.000000
Earth	0.401623	-0.900042	0.000000	Sun	0.000002	0.000072	0.000000
Earth	0.553512	-0.818837	0.000000	Sun	0.000001	0.000073	0.000000
Earth	0.688507	-0.712633	0.000000	Sun	0.000001	0.000073	0.000000
Earth	0.802643	-0.584840	0.000000	Sun	0.000001	0.000073	0.000000
Earth	0.892624	-0.439446	0.000000	Sun	0.000000	0.000073	0.000000
Earth	0.955885	-0.280899	0.000000	Sun	0.000000	0.000073	0.000000
Earth	0.990650	-0.113982	0.000000	Sun	0.000000	0.000073	0.000000
Earth	0.995959	0.056320	0.000000	Sun	0.000000	0.000073	0.000000
Earth	0.971688	0.224941	0.000000	Sun	0.000000	0.000073	0.000000
Earth	0.918544	0.386870	0.000000	Sun	0.000000	0.000073	0.000000
Earth	0.838052	0.537268	0.000000	Sun	0.000001	0.000073	0.000000
Earth	0.732519	0.671597	0.000000	Sun	0.000001	0.000073	0.000000
Earth	0.604993	0.785741	0.000000	Sun	0.000001	0.000073	0.000000
Earth	0.459191	0.876119	0.000000	Sun	0.000002	0.000074	0.000000
Earth	0.299419	0.939802	0.000000	Sun	0.000002	0.000074	0.000000
Earth	0.130469	0.974606	0.000000	Sun	0.000003	0.000074	0.000000
Earth	-0.042503	0.979190	0.000000	Sun	0.000003	0.000075	0.000000
Earth	-0.214121	0.953119	0.000000	Sun	0.000004	0.000075	0.000000
Earth	-0.378945	0.896921	0.000000	Sun	0.000004	0.000076	0.000000
Earth	-0.531647	0.812098	0.000000	Sun	0.000005	0.000077	0.000000
Earth	-0.667197	0.701121	0.000000	Sun	0.000005	0.000078	0.000000
Earth	-0.781043	0.567374	0.000000	Sun	0.000005	0.000079	0.000000
Earth	-0.869298	0.415066	0.000000	Sun	0.000006	0.000080	0.000000
Earth	-0.928894	0.249099	0.000000	Sun	0.000006	0.000081	0.000000
Earth	-0.957720	0.074902	0.000000	Sun	0.000006	0.000082	0.000000
Earth	-0.954723	-0.101764	0.000000	Sun	0.000006	0.000083	0.000000
Earth	-0.919954	-0.275029	0.000000	Sun	0.000006	0.000084	0.000000
Earth	-0.854579	-0.439129	0.000000	Sun	0.000006	0.000085	0.000000
Earth	-0.760829	-0.588637	0.000000	Sun	0.000005	0.000086	0.000000
Earth	-0.641907	-0.718661	0.000000	Sun	0.000005	0.000087	0.000000
Earth	-0.501857	-0.825021	0.000000	Sun	0.000005	0.000087	0.000000
Earth	-0.345392	-0.904391	0.000000	Sun	0.000004	0.000088	0.000000
Earth	-0.177714	-0.954397	0.000000	Sun	0.000004	0.000089	0.000000
Earth	-0.004314	-0.973671	0.000000	Sun	0.000003	0.000089	0.000000
Earth	0.169226	-0.961869	0.000000	Sun	0.000003	0.000090	0.000000
Earth	0.337415	-0.919641	0.000000	Sun	0.000002	0.000090	0.000000
Earth	0.495029	-0.848583	0.000000	Sun	0.000002	0.000091	0.000000
Earth	0.637259	-0.751148	0.000000	Sun	0.000001	0.000091	0.000000
Earth	0.759839	-0.630552	0.000000	Sun	0.000001	0.000091	0.000000
Earth	0.859156	-0.490648	0.000000	Sun	0.000000	0.000091	0.000000
Earth	0.932323	-0.335812	0.000000	Sun	0.000000	0.000091	0.000000
Earth	0.977247	-0.170805	0.000000	Sun	0.000000	0.000091	0.000000
Earth	0.992664	-0.000644	0.000000	Sun	0.000000	0.000091	0.000000
Earth	0.978162	0.169530	0.000000	Sun	0.000000	0.000091	0.000000
Earth	0.934186	0.334588	0.000000	Sun	0.000000	0.000091	0.000000
Earth	0.862024	0.489541	0.000000	Sun	0.000000	0.000091	0.000000
Earth	0.763781	0.629667	0.000000	Sun	0.000001	0.000091	0.000000
Earth	0.642330	0.750643	0.000000	Sun	0.000001	0.000091	0.000000
Earth	0.501254	0.848658	0.000000	Sun	0.000002	0.000092	0.000000
Earth	0.344761	0.920533	0.000000	Sun	0.000002	0.000092	0.000000
Earth	0.177586	0.963830	0.000000	Sun	0.000003	0.000092	0.000000
Earth	0.004873	0.976941	0.000000	Sun	0.000003	0.000093	0.000000
Earth	-0.167970	0.959169	0.000000	Sun	0.000004	0.000093	0.000000
Earth	-0.335426	0.910785	0.000000	Sun	0.000004	0.000094	0.000000
Earth	-0.492046	0.833053	0.000000	Sun	0.000005	0.000095	0.000000
Earth	-0.632634	0.728230	0.000000	Sun	0.000005	0.000095	0.000000
Earth	-0.752436	0.599519	0.000000	Sun	0.000005	0.000096	0.000000
Earth	-0.847326	0.450993	0.000000	Sun	0.000006	0.000097	0.000000
Earth	-0.913980	0.287464	0.000000	Sun	0.000006	0.000098	0.000000
Earth	-0.950015	0.114330	0.000000	Sun	0.000006	0.000099	0.000000
Earth	-0.954108	-0.062629	0.000000	Sun	0.000006	0.000100	0.000000
Earth	-0.926054	-0.237459	0.000000	Sun	0.000006	0.000101	0.000000
Earth	-0.866787	-0.404270	0.000000	Sun	0.000006	0.000102	0.000000
Earth	-0.778346	-0.557460	0.000000	Sun	0.000005	0.000103	0.000000
Earth	-0.663787	-0.691933	0.000000	Sun	0.000005	0.000104	0.000000
Earth	-0.527054	-0.803282	0.000000	Sun	0.000005	0.000105	0.000000
Earth	-0.372820	-0.887949	0.000000	Sun	0.000004	0.000106	0.000000
Earth	-0.206293	-0.943332	0.000000	Sun	0.000004	0.000107	0.000000
Earth	-0.033016	-0.967852	0.000000	Sun	0.000003	0.000107	0.000000
Earth	0.141332	-0.960977	0.000000	Sun	0.000003	0.000108	0.000000
Earth	0.311138	-0.923207	0.000000	Sun	0.000002	0.000108	0.000000
Earth	0.471031	-0.856017	0.000000	Sun	0.000002	0.000108	0.000000
Earth	0.616046	-0.761783	0.000000	Sun	0.000001	0.000109	0.000000
Earth	0.741756	-0.643673	0.000000	Sun	0.000001	0.000109	0.000000
Earth	0.844389	-0.505537	0.000000	Sun	0.000001	0.000109	0.000000
Earth	0.920912	-0.351769	0.000000	Sun	0.000000	0.000109	0.000000
Earth	0.969100	-0.187179	0.000000	Sun	0.000000	0.000109	0.000000
Earth	0.987578	-0.016853	0.000000	Sun	0.000000	0.000109	0.000000
Earth	0.975844	0.153983	0.000000	Sun	0.000000	0.000109	0.000000
Earth	0.934273	0.320104	0.000000	Sun	0.000000	0.000109	0.000000
Earth	0.864111	0.476418	0.000000	Sun	0.000000	0.000109	0.000000
Earth	0.767438	0.618103	0.000000	Sun	0.000001	0.000109	0.000000
Earth	0.647127	0.740732	0.000000	Sun	0.000001	0.000109	0.000000
